layer,condition,contrast,est,lo,hi,p_exact
23,user_next,harm_minus_neutral,-0.18313377948883913,-0.831001899799576,0.4647343408218977,0.45215201465201466
23,user_next,suffer_minus_neutral,0.2968977532617686,-0.9647807727985157,1.558576279322053,0.5714285714285714
23,user_next,harm_minus_suffer,-0.4800315327506077,-1.733564595530785,0.7735015300295696,0.1907051282051282
23,moderator_next,harm_minus_neutral,0.05921401245844016,-0.2110305204175203,0.3294585453344006,0.6472069597069597
23,moderator_next,suffer_minus_neutral,0.0015897033986367326,-0.37156675409697737,0.37474616089425083,0.9920634920634921
23,moderator_next,harm_minus_suffer,0.057624309059803425,-0.2950479429654916,0.41029656108509843,0.6863553113553114
24,assistant_next,harm_minus_neutral,0.261693804066821,-0.38800284166121796,0.91139044979486,0.3383699633699634
24,assistant_next,suffer_minus_neutral,-0.5131254028094598,-1.5256036424456576,0.4993528368267379,0.2857142857142857
24,assistant_next,harm_minus_suffer,0.7748192068762809,-0.19437486905374546,1.7440132828063073,0.022893772893772892
24,user_next,harm_minus_neutral,0.15912087425649696,-0.41166438743468753,0.7299061359476815,0.4674908424908425
24,user_next,suffer_minus_neutral,0.3053330069852344,-0.830875488707234,1.441541502677703,0.5079365079365079
24,user_next,harm_minus_suffer,-0.14621213272873745,-1.2764511210651688,0.9840268556076938,0.6396520146520146
24,moderator_next,harm_minus_neutral,0.10108595259647452,-0.139742263556002,0.34191416874895103,0.42467948717948717
24,moderator_next,suffer_minus_neutral,-0.07336211522786229,-0.46270136245012905,0.31597713199440447,0.6587301587301587
24,moderator_next,harm_minus_suffer,0.1744480678243368,-0.20798600473532303,0.5568821403839966,0.24358974358974358
25,assistant_next,harm_minus_neutral,0.02287544781147437,-0.633380492004108,0.6791313876270566,0.9297161172161172
25,assistant_next,suffer_minus_neutral,0.08241069117229458,-0.8188209271279688,0.983642309472558,0.8174603174603174
25,assistant_next,harm_minus_suffer,-0.059535243360820195,-0.8886033449902383,0.769532858268598,0.8406593406593407
25,user_next,harm_minus_neutral,-0.16246946542114354,-0.9309537595145676,0.6060148286722806,0.5309065934065934
25,user_next,suffer_minus_neutral,0.3617301724924086,-0.7589857361968638,1.4824460811816809,0.46825396825396826
25,user_next,harm_minus_suffer,-0.5241996379135522,-1.5773903081337481,0.5289910323066437,0.10622710622710622
25,moderator_next,harm_minus_neutral,-0.06998808964013631,-0.39733714317933705,0.25736096389906443,0.6433150183150184
25,moderator_next,suffer_minus_neutral,0.19357929554762138,-0.23804483128661497,0.6252034223818577,0.30158730158730157
25,moderator_next,harm_minus_suffer,-0.2635673851877577,-0.6629319049388798,0.13579713456336445,0.11973443223443224
